 &plot nbnd=  38, nks=  1401 /
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.140   -5.140
   -1.477   -1.477   -1.462   -1.462   -0.039   -0.039    0.356    0.356    0.384    0.384
    4.938    4.938    5.843    5.843    6.398    6.398    6.866    6.866    9.860    9.860
   10.879   10.879   11.152   11.152   13.281   13.281   14.991   14.991
            0.000000  0.099437  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.139   -5.139
   -1.477   -1.477   -1.461   -1.461   -0.038   -0.038    0.355    0.355    0.385    0.385
    4.922    4.922    5.841    5.841    6.391    6.391    6.879    6.879    9.861    9.861
   10.877   10.877   11.159   11.159   13.298   13.298   14.968   14.968
            0.000000  0.101647  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.138   -5.138
   -1.477   -1.477   -1.461   -1.461   -0.038   -0.038    0.355    0.355    0.385    0.385
    4.907    4.907    5.838    5.838    6.384    6.384    6.891    6.891    9.861    9.861
   10.875   10.875   11.166   11.166   13.315   13.315   14.944   14.944
            0.000000  0.103856  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.136   -5.136
   -1.477   -1.477   -1.460   -1.460   -0.038   -0.038    0.355    0.355    0.386    0.386
    4.892    4.892    5.835    5.835    6.377    6.377    6.904    6.904    9.862    9.862
   10.874   10.874   11.173   11.173   13.333   13.333   14.921   14.921
            0.000000  0.106066  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.135   -5.135
   -1.477   -1.477   -1.460   -1.460   -0.037   -0.037    0.355    0.355    0.386    0.386
    4.876    4.876    5.833    5.833    6.369    6.369    6.917    6.917    9.862    9.862
   10.873   10.873   11.181   11.181   13.351   13.351   14.898   14.898
            0.000000  0.108276  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.134   -5.134
   -1.477   -1.477   -1.459   -1.459   -0.037   -0.037    0.354    0.354    0.386    0.386
    4.861    4.861    5.829    5.829    6.362    6.362    6.930    6.930    9.862    9.862
   10.872   10.872   11.188   11.188   13.369   13.369   14.874   14.874
            0.000000  0.110485  0.000000
 -108.152 -108.152  -70.141  -70.141  -51.869  -51.869  -51.869  -51.869   -5.132   -5.132
   -1.477   -1.477   -1.459   -1.459   -0.036   -0.036    0.354    0.354    0.387    0.387
    4.845    4.845    5.826    5.826    6.355    6.355    6.943    6.943    9.862    9.862
